|6.6.6
gloss1d_2.tab                                                                                       
           1
node #  
  0.000000000000000E+000
  0.000000000000000E+000
           0
          76
node#          P(bar)         T(K)           H2,mol_abs     C,mol_abs      Si,mol_abs     Al,mol_abs     Fe,mol_abs     Mg,mol_abs     Ca,mol_abs     Na,mol_abs     K,mol_abs      O2,mol_abs     S2,mol_abs     m_{CO2}        m_{CH4}        m_{H2S}        m_{H2O}        m_{FeC4H6O4}   m_{FeC2H3O2}   m_{NaCO3-}     m_{CO3-2}      m_{Al+3}       m_{AlO2-}      m_{Ca(HCO3)}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaSO4,aq}   m_{Fe+2}       m_{Fe+3}       m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgOH+}      m_{MgSO4,aq}   m_{Na+}        m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{SiO2,aq}    m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            tot_solute_m  
  662.000        66101.0        1058.27       0.398796       0.300879E-001  0.683360E-001  0.346951E-004  0.761503E-008  0.521639E-003  0.317294E-001  0.348457E-002  0.378304E-001  0.343433       0.638078E-002   1.20368       0.105426E-004  0.159495E-004   37.3094       0.135001E-006  0.635085E-006  0.632653E-004  0.653592E-004  0.478266E-015  0.310507E-003   2.61042       0.432700E-002  0.674641E-003  0.100988        1.83096       0.324959E-006  0.838434E-013  0.942699E-004  0.465135E-002  0.127794E-001  0.544975E-017  0.245870E-004   8.37985       0.293817E-002  0.933268E-003  0.444889E-017   5.27160       0.168957       0.461087E-004  0.142230E-002  0.719273E-001  0.100100E-004  0.218571E-009  0.112373E-002  0.521666E-006  0.444125       0.357487E-002  0.451229E-001  0.769071E-002  0.932979E-002  0.418735E-012  0.171530E-010  0.836845E-017  0.708241E-017  0.707935E-018  0.127097E-034  0.130511E-012  0.206266E-018  0.365265E-013  0.192470E-017  0.873443E-014  0.104170E-018  0.155643        1.00115       0.700722E-010  0.146533E-005   1.08498        3.64507      -0.174457        27.7180        8.40716        20.1308     
  663.000        66201.0        1058.59       0.398298       0.302413E-001  0.682569E-001  0.347590E-004  0.714350E-008  0.585390E-003  0.324073E-001  0.344187E-002  0.373403E-001  0.344066       0.657030E-002   1.15178       0.284468E-005  0.284468E-005   37.4186       0.125251E-006  0.598587E-006  0.577108E-004  0.602776E-004  0.476866E-015  0.306988E-003   2.66700       0.468422E-002  0.727781E-003  0.102989        1.88962       0.305496E-006  0.765398E-013  0.956224E-004  0.469334E-002  0.118639E-001  0.530591E-017  0.254041E-004   8.38691       0.284279E-002  0.876849E-003  0.408425E-017   5.21451       0.166144       0.420509E-004  0.149527E-002  0.814098E-001  0.111428E-004  0.225042E-009  0.125649E-002  0.541388E-006  0.440370       0.329133E-002  0.445349E-001  0.754947E-002  0.925508E-002  0.426217E-012  0.162360E-010  0.773127E-017  0.638766E-017  0.622303E-018  0.104016E-034  0.136843E-012  0.188039E-018  0.394521E-013  0.176369E-017  0.971831E-014  0.101984E-018  0.155651        1.00594       0.654227E-010  0.132738E-005   1.07956        3.63431      -0.173301        27.8620        8.41310        20.2042     
  664.000        66301.0        1058.92       0.399702       0.316411E-001  0.686170E-001  0.354252E-004  0.101420E-007  0.834078E-003  0.256303E-001  0.396066E-002  0.387169E-001  0.337345       0.443868E-002   1.51971       0.328544E-005  0.235938E-004   37.0761       0.153656E-006  0.772730E-006  0.450539E-004  0.489884E-004  0.110610E-014  0.283809E-003   2.26995       0.482979E-002  0.979624E-003  0.672806E-001   1.23711       0.490286E-006  0.185288E-012  0.114516E-003  0.466452E-002  0.970169E-002  0.472606E-017  0.245113E-004   8.13272       0.221043E-002  0.622568E-003  0.273612E-017   5.26376       0.144342       0.255445E-004  0.175737E-002  0.112998       0.201699E-004  0.229853E-009  0.173141E-002  0.471692E-006  0.497387       0.279329E-002  0.454802E-001  0.753557E-002  0.878577E-002  0.412687E-012  0.124167E-010  0.548328E-017  0.418736E-017  0.377336E-018  0.539594E-035  0.124364E-012  0.107060E-018  0.336595E-013  0.939710E-018  0.778273E-014  0.511691E-019  0.154522       0.984449       0.533137E-010  0.100320E-005   1.01922        3.59589      -0.153534        26.8429        8.15557        18.9562     
  665.000        66401.0        1059.24       0.402869       0.290850E-001  0.693911E-001  0.336715E-004  0.759073E-008  0.699310E-003  0.248729E-001  0.363289E-002  0.418748E-001  0.338838       0.491595E-002   1.42172        0.00000       0.201347E-004   37.1697       0.987445E-007  0.567275E-006  0.500846E-004  0.567790E-004  0.729919E-015  0.305851E-003   2.01750       0.416248E-002  0.786448E-003  0.733230E-001   1.36492       0.390118E-006  0.124847E-012  0.962200E-004  0.437904E-002  0.990316E-002  0.485067E-017  0.239446E-004   8.21698       0.230021E-002  0.657216E-003  0.294395E-017   5.66555       0.160682       0.343428E-004  0.148333E-002  0.943717E-001  0.154398E-004  0.228557E-009  0.142765E-002  0.483549E-006  0.452980       0.266945E-002  0.427148E-001  0.704876E-002  0.880764E-002  0.442508E-012  0.141082E-010  0.635181E-017  0.494616E-017  0.453782E-018  0.659746E-035  0.134478E-012  0.130711E-018  0.367077E-013  0.113028E-017  0.856063E-014  0.642990E-019  0.154616       0.991449       0.610292E-010  0.116380E-005   1.08978        3.65901      -0.217970        27.1101        8.24004        19.2793     
  666.000        66501.0        1059.56       0.396856       0.247659E-001  0.669333E-001  0.351562E-004  0.630330E-008  0.679409E-003  0.335853E-001  0.327514E-002  0.358841E-001  0.338022       0.698534E-002   1.05007        0.00000       0.360238E-004   37.4976       0.114243E-006  0.556078E-006  0.524599E-004  0.536358E-004  0.505368E-015  0.298892E-003   2.70620       0.503901E-002  0.771376E-003  0.110778        2.09830       0.280380E-006  0.769219E-013  0.965972E-004  0.475322E-002  0.108534E-001  0.523174E-017  0.253185E-004   8.46381       0.281243E-002  0.841741E-003  0.393155E-017   5.24476       0.167480       0.400032E-004  0.155601E-002  0.934907E-001  0.119952E-004  0.231113E-009  0.139171E-002  0.573053E-006  0.433800       0.302606E-002  0.447605E-001  0.742126E-002  0.906135E-002  0.415584E-012  0.153937E-010  0.728756E-017  0.596778E-017  0.575012E-018  0.907798E-035  0.140006E-012  0.184886E-018  0.423850E-013  0.173993E-017  0.109674E-013  0.113188E-018  0.155269        1.01275       0.610646E-010  0.121615E-005   1.07322        3.62189      -0.174175        28.1885        8.48874        20.5795     
  667.000        66601.0        1059.88       0.399651       0.275903E-001  0.689164E-001  0.352212E-004  0.798444E-008  0.523782E-003  0.334480E-001  0.343556E-002  0.386766E-001  0.345713       0.728396E-002  0.910033        0.00000       0.242010E-004   37.7416       0.147410E-006  0.701796E-006  0.644535E-004  0.598895E-004  0.324384E-015  0.301413E-003   2.63387       0.421736E-002  0.566121E-003  0.114482        2.11893       0.314316E-006  0.665710E-013  0.919313E-004  0.482727E-002  0.124409E-001  0.571426E-017  0.211059E-004   8.58307       0.295831E-002  0.953670E-003  0.477390E-017   5.45219       0.184153       0.489295E-004  0.139221E-002  0.737671E-001  0.822211E-005  0.212769E-009  0.108382E-002  0.521756E-006  0.441354       0.368214E-002  0.475993E-001  0.788916E-002  0.913823E-002  0.279278E-012  0.129824E-010  0.661272E-017  0.584224E-017  0.605261E-018  0.106516E-034  0.851354E-013  0.178014E-018  0.233132E-013  0.145287E-017  0.545571E-014  0.909691E-019  0.155615        1.02492       0.584144E-010  0.124023E-005   1.08645        3.62121      -0.175498        28.5625        8.60975        20.8797     
  668.000        66701.0        1060.20                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  669.000        66801.0        1060.52       0.400822       0.312279E-001  0.696347E-001  0.358048E-004  0.105474E-007  0.962126E-003  0.259147E-001  0.400786E-002  0.398332E-001  0.340090       0.479983E-002   1.51342        0.00000       0.269680E-004   36.9227       0.156778E-006  0.807611E-006  0.411686E-004  0.419127E-004  0.110985E-014  0.269051E-003   2.20442       0.497518E-002  0.988451E-003  0.660667E-001   1.33502       0.505497E-006  0.199870E-012  0.117493E-003  0.472069E-002  0.874452E-002  0.470271E-017  0.221781E-004   8.23074       0.211718E-002  0.579727E-003  0.261569E-017   5.40443       0.146689       0.236660E-004  0.181427E-002  0.130361       0.213172E-004  0.232290E-009  0.188450E-002  0.477038E-006  0.501035       0.261821E-002  0.473154E-001  0.752402E-002  0.842544E-002  0.329109E-012  0.100546E-010  0.447973E-017  0.344063E-017  0.310266E-018  0.413061E-035  0.996978E-013  0.908185E-019  0.271428E-013  0.731643E-018  0.631408E-014  0.459255E-019  0.153639       0.988573       0.456234E-010  0.846838E-006   1.00451        3.57625      -0.153438        26.8534        8.25211        19.2532     
  670.000        66901.0        1060.84       0.401038       0.311156E-001  0.698268E-001  0.358987E-004  0.106941E-007  0.994541E-003  0.258840E-001  0.402552E-002  0.400494E-001  0.340468       0.484351E-002   1.51248       0.326980E-005  0.671235E-004   36.8996       0.158196E-006  0.819218E-006  0.403210E-004  0.405144E-004  0.112124E-014  0.265929E-003   2.18734       0.500508E-002  0.992890E-003  0.655317E-001   1.34651       0.512167E-006  0.205125E-012  0.118406E-003  0.473440E-002  0.854499E-002  0.469097E-017  0.217201E-004   8.24740       0.209122E-002  0.568867E-003  0.257726E-017   5.43155       0.146899       0.231336E-004  0.183060E-002  0.134751       0.217086E-004  0.232798E-009  0.192534E-002  0.477015E-006  0.502841       0.258127E-002  0.477247E-001  0.752632E-002  0.835162E-002  0.313709E-012  0.958651E-011  0.427443E-017  0.328361E-017  0.295865E-018  0.387490E-035  0.950013E-013  0.870258E-019  0.258590E-013  0.688213E-018  0.601444E-014  0.443854E-019  0.153456       0.989366       0.440440E-010  0.814532E-006   1.00066        3.57143      -0.152932        26.8554        8.26845        19.2981     
  671.000        67001.0        1061.15                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  672.000        67101.0        1061.47       0.398534       0.249075E-001  0.685459E-001  0.357524E-004  0.724549E-008  0.674902E-003  0.361748E-001  0.333996E-002  0.375697E-001  0.346332       0.831419E-002  0.753865       0.212777E-005  0.175380E-004   37.8513       0.136543E-006  0.663819E-006  0.550616E-004  0.484658E-004  0.314489E-015  0.286026E-003   2.74640       0.483852E-002  0.619617E-003  0.125263        2.48331       0.282858E-006  0.603443E-013  0.947143E-004  0.497133E-002  0.107005E-001  0.557284E-017  0.205584E-004   8.70483       0.284208E-002  0.873044E-003  0.436022E-017   5.43893       0.184410       0.428795E-004  0.153955E-002  0.959006E-001  0.947615E-005  0.226111E-009  0.132674E-002  0.573957E-006  0.438277       0.325577E-002  0.487538E-001  0.779561E-002  0.881577E-002  0.242847E-012  0.107359E-010  0.539291E-017  0.468869E-017  0.475403E-018  0.742154E-035  0.783377E-013  0.152054E-018  0.227161E-013  0.119530E-017  0.563098E-014  0.913384E-019  0.155058        1.03801       0.486601E-010  0.995130E-006   1.06975        3.59103      -0.170651        29.0421        8.72925        21.5073     
  673.000        67201.0        1061.78                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  674.000        67301.0        1062.09       0.401125       0.261692E-001  0.702789E-001  0.358640E-004  0.867528E-008  0.542457E-003  0.368163E-001  0.349760E-002  0.401494E-001  0.353611       0.899796E-002  0.798746       0.257709E-005  0.267808E-004   37.5061       0.167397E-006  0.790708E-006  0.671229E-004  0.527832E-004  0.247701E-015  0.282977E-003   2.62517       0.406090E-002  0.480322E-003  0.124288        2.63632       0.314411E-006  0.631341E-013  0.911461E-004  0.495796E-002  0.121223E-001  0.606145E-017  0.172019E-004   8.82358       0.307934E-002  0.101090E-002  0.552007E-017   5.69180       0.199856       0.539626E-004  0.138074E-002  0.767496E-001  0.683776E-005  0.212070E-009  0.103782E-002  0.542558E-006  0.447798       0.394679E-002  0.527385E-001  0.827890E-002  0.873321E-002  0.178062E-012  0.100086E-010  0.545320E-017  0.513725E-017  0.563241E-018  0.997529E-035  0.536956E-013  0.170149E-018  0.145585E-013  0.120494E-017  0.337428E-014  0.909573E-019  0.154574        1.03688       0.497025E-010  0.109320E-005   1.07754        3.59936      -0.173644        28.8900        8.84964        21.9194     
  675.000        67401.0        1062.40       0.399471       0.236223E-001  0.690132E-001  0.355689E-004  0.679084E-008  0.704052E-003  0.373247E-001  0.328856E-002  0.385053E-001  0.349123       0.909077E-002  0.958506       0.364442E-005  0.593993E-004   37.0845       0.124431E-006  0.617847E-006  0.538043E-004  0.459650E-004  0.350221E-015  0.278514E-003   2.62730       0.479033E-002  0.631784E-003  0.120196        2.73030       0.278706E-006  0.702043E-013  0.935791E-004  0.483404E-002  0.102755E-001  0.557481E-017  0.195145E-004   8.75497       0.288018E-002  0.872816E-003  0.451618E-017   5.61427       0.186723       0.451959E-004  0.149223E-002  0.971429E-001  0.950705E-005  0.228649E-009  0.130054E-002  0.587803E-006  0.430339       0.313925E-002  0.495009E-001  0.764156E-002  0.852316E-002  0.239916E-012  0.109841E-010  0.560903E-017  0.493486E-017  0.505867E-018  0.786879E-035  0.791231E-013  0.167128E-018  0.234743E-013  0.129893E-017  0.595449E-014  0.106847E-018  0.153835        1.02527       0.498390E-010  0.102751E-005   1.07154        3.60594      -0.183638        28.4335        8.77874        21.8368     
  676.000        67501.0        1062.71                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  677.000        67601.0        1063.02                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  678.000        67701.0        1063.32                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  679.000        67801.0        1063.63                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  680.000        67901.0        1063.93                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  681.000        68001.0        1064.23                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  682.000        68101.0        1064.54                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  683.000        68201.0        1064.84                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  684.000        68301.0        1065.13                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  685.000        68401.0        1065.43                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  686.000        68501.0        1065.73                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  687.000        68601.0        1066.03                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  688.000        68701.0        1066.32                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  689.000        68801.0        1066.61                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  690.000        68901.0        1066.90                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  691.000        69001.0        1067.20                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  692.000        69101.0        1067.49                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  693.000        69201.0        1067.78                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  694.000        69301.0        1068.06                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  695.000        69401.0        1068.35                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
